Time - Voltage	Amplitude - Voltage
1.09375	-3.463
1.094238	-3.74398
1.094727	-2.74442
1.095215	-0.81369
1.095703	1.38653
1.096191	3.10152
1.09668	3.73607
1.097168	3.07118
1.097656	1.341
1.098145	-0.860102
1.098633	-2.78025
1.099121	-3.7532
1.099609	-3.43977
1.100098	-1.95401
1.100586	0.191271
1.101074	2.26195
1.101562	3.5452
1.102051	3.59297
1.102539	2.39308
1.103027	0.362304
1.103516	-1.80667
1.104004	-3.36705
1.104492	-3.77523
1.10498	-2.89188
1.105469	-1.02693
1.105957	1.18117
1.106445	2.97491
1.106934	3.73143
1.107422	3.18972
1.10791	1.54236
1.108398	-0.645924
1.108887	-2.62611
1.109375	-3.7139
1.109863	-3.52784
1.110352	-2.13896
1.11084	-0.0276322
1.111328	2.08505
1.111816	3.47014
1.112305	3.64668
1.112793	2.5566
1.113281	0.578592
1.11377	-1.61049
1.114258	-3.25934
1.114746	-3.79342
1.115234	-3.02948
1.115723	-1.23551
1.116211	0.972051
1.116699	2.83741
1.117187	3.71407
1.117676	3.29794
1.118164	1.73828
1.118652	-0.428712
1.119141	-2.46264
1.119629	-3.66017
1.120117	-3.60333
1.120605	-2.31682
1.121094	-0.246032
1.121582	1.90063
1.12207	3.38329
1.122559	3.68768
1.123047	2.71049
1.123535	0.793321
1.124023	-1.40922
1.124512	-3.14082
1.125	-3.79913
1.125488	-3.15682
1.125977	-1.44095
1.126465	0.759257
1.126953	2.69023
1.127441	3.68361
1.12793	3.3945
1.128418	1.9286
1.128906	-0.2106
1.129395	-2.29128
1.129883	-3.59429
1.130371	-3.66623
1.130859	-2.48636
1.131348	-0.463642
1.131836	1.70927
1.132324	3.28492
1.132812	3.71653
1.133301	2.85619
1.133789	1.0051
1.134277	-1.20284
1.134766	-3.01146
1.135254	-3.79167
1.135742	-3.27331
1.13623	-1.64076
1.136719	0.543927
1.137207	2.534
1.137695	3.64089
1.138184	3.47947
1.138672	2.11254
1.13916	0.00792298
1.139648	-2.11193
1.140137	-3.51704
1.140625	-3.71797
1.141113	-2.64817
1.141602	-0.680403
1.14209	1.51122
1.142578	3.17586
1.143066	3.73262
1.143555	2.99108
1.144043	1.21354
1.144531	-0.992885
1.14502	-2.87192
1.145508	-3.77156
1.145996	-3.3791
1.146484	-1.83542
1.146973	0.327012
1.147461	2.36888
1.147949	3.58552
1.148437	3.55314
1.148926	2.28737
1.149414	0.226402
1.149902	-1.92516
1.150391	-3.42803
1.150879	-3.7558
1.151367	-2.7999
1.151855	-0.894813
1.152344	1.3093
1.152832	3.05443
1.15332	3.7352
1.153809	3.11642
1.154297	1.41784
1.154785	-0.779264
1.155273	-2.72307
1.155762	-3.7388
1.15625	-3.47407
1.156738	-2.02406
1.157227	0.108434
1.157715	2.19598
1.158203	3.51759
1.158691	3.61423
1.15918	2.45501
1.159668	0.443153
1.160156	-1.73277
1.160645	-3.32733
1.161133	-3.78265
1.161621	-2.94444
1.162109	-1.10571
1.162598	1.10215
1.163086	2.92352
1.163574	3.72593
1.164062	3.2316
1.164551	1.61683
1.165039	-0.563423
1.165527	-2.56469
1.166016	-3.69351
1.166504	-3.55703
1.166992	-2.20647
1.16748	-0.110058
1.167969	2.01562
1.168457	3.43819
1.168945	3.66328
1.169434	2.61545
1.169922	0.660172
1.17041	-1.5346
1.170898	-3.2156
1.171387	-3.79654
1.171875	-3.07804
1.172363	-1.31357
1.172852	0.891589
1.17334	2.78207
1.173828	3.7033
1.174316	3.33515
1.174805	1.81055
1.175293	-0.346647
1.175781	-2.39824
1.17627	-3.63526
1.176758	-3.62879
1.177246	-2.38157
1.177734	-0.328729
1.178223	1.82862
1.178711	3.34708
1.179199	3.70027
1.179687	2.76681
1.180176	0.873757
1.180664	-1.33154
1.181152	-3.09248
1.181641	-3.79762
1.182129	-3.20197
1.182617	-1.51665
1.183105	0.678403
1.183594	2.63237
1.184082	3.66918
1.18457	3.429
1.185059	1.99799
1.185547	-0.127922
1.186035	-2.22427
1.186523	-3.56685
1.187012	-3.6884
1.1875	-2.54868
1.187988	-0.546084
1.188477	1.63483
1.188965	3.24506
1.189453	3.72402
1.189941	2.90876
1.19043	1.08432
1.190918	-1.12399
1.191406	-2.96032
1.191895	-3.78588
1.192383	-3.3152
1.192871	-1.71594
1.193359	0.462075
1.193848	2.47303
1.194336	3.62159
1.194824	3.50921
1.195312	2.17915
1.195801	0.0908536
1.196289	-2.04217
1.196777	-3.48506
1.197266	-3.73465
1.197754	-2.70701
1.198242	-0.761936
1.19873	1.4359
1.199219	3.13143
1.199707	3.73561
1.200195	3.04079
1.200684	1.29149
1.201172	-0.911696
1.20166	-2.81705
1.202148	-3.7614
1.202637	-3.41703
1.203125	-1.90826
1.203613	0.244783
1.204102	2.30477
1.20459	3.56205
1.205078	3.57803
1.205566	2.35247
1.206055	0.30902
1.206543	-1.8538
1.207031	-3.39161
1.20752	-3.7691
1.208008	-2.85682
1.208496	-0.975362
1.208984	1.23149
1.209473	3.00783
1.209961	3.73357
1.210449	3.16169
1.210937	1.49377
1.211426	-0.698489
1.211914	-2.66437
1.212402	-3.72371
1.212891	-3.50735
1.213379	-2.09439
1.213867	0.0260185
1.214355	2.12891
1.214844	3.48964
1.215332	3.63483
1.21582	2.5175
1.216309	0.526097
1.216797	-1.6587
1.217285	-3.28634
1.217773	-3.78944
1.218262	-2.99631
1.21875	-1.18482
1.219238	1.02318
1.219727	2.87173
1.220215	3.71913
1.220703	3.27219
1.221191	1.69076
1.22168	-0.481763
1.222168	-2.50366
1.222656	-3.67423
1.223145	-3.58585
1.223633	-2.27425
1.224121	-0.193024
1.224609	1.94571
1.225098	3.40551
1.225586	3.6782
1.226074	2.67435
1.226562	0.741272
1.227051	-1.45843
1.227539	-3.17031
1.228027	-3.79858
1.228516	-3.12591
1.229004	-1.3907
1.229492	0.811277
1.22998	2.72679
1.230469	3.69178
1.230957	3.37215
1.231445	1.88228
1.231934	-0.263994
1.232422	-2.333
1.23291	-3.61107
1.233398	-3.65178
1.233887	-2.44563
1.234375	-0.410283
1.234863	1.75599
1.235352	3.30945
1.23584	3.71017
1.236328	2.82143
1.236816	0.953854
1.237305	-1.25335
1.237793	-3.04336
1.238281	-3.79433
1.23877	-3.24606
1.239258	-1.59224
1.239746	0.596342
1.240234	2.57208
1.240723	3.6518
1.241211	3.45972
1.241699	2.06704
1.242187	-0.0450327
1.242676	-2.15694
1.243164	-3.53731
1.243652	-3.70604
1.244141	-2.60952
1.244629	-0.628007
1.245117	1.56034
1.245605	3.20268
1.246094	3.72898
1.246582	2.95932
1.24707	1.16311
1.247559	-1.04407
1.248047	-2.90644
1.248535	-3.77735
1.249023	-3.35437
1.249512	-1.78856
1.25	0.379961
1.250488	2.41
1.250977	3.59971
1.251465	3.53621
1.251953	2.24521
1.252441	0.173388
1.25293	-1.97123
1.253418	-3.45062
1.253906	-3.74829
1.254395	-2.76447
1.254883	-0.842827
1.255371	1.35819
1.255859	3.08447
1.256348	3.73576
1.256836	3.08751
1.257324	1.36819
1.257812	-0.83159
1.258301	-2.76016
1.258789	-3.74813
1.259277	-3.45209
1.259766	-1.9796
1.260254	0.161678
1.260742	2.2388
1.26123	3.53546
1.261719	3.60012
1.262207	2.41528
1.262695	0.391582
1.263184	-1.78037
1.263672	-3.35252
1.26416	-3.77802
1.264648	-2.91039
1.265137	-1.05452
1.265625	1.15338
1.266113	2.95646
1.266602	3.72963
1.26709	3.2048
1.267578	1.56947
1.268066	-0.615823
1.268555	-2.60446
1.269043	-3.70593
1.269531	-3.5382
1.27002	-2.16303
1.270508	-0.0571019
1.270996	2.06037
1.271484	3.45903
1.271973	3.65309
1.272461	2.57761
1.272949	0.607686
1.273437	-1.58356
1.273926	-3.24419
1.274414	-3.7948
1.274902	-3.04708
1.275391	-1.26343
1.275879	0.942578
1.276367	2.81701
1.276855	3.71066
1.277344	3.31121
1.277832	1.76427
1.27832	-0.399555
1.278809	-2.43993
1.279297	-3.65184
1.279785	-3.61233
1.280273	-2.34036
1.280762	-0.275532
1.28125	1.87509
1.281738	3.37081
1.282227	3.69254
1.282715	2.73145
1.283203	0.822377
1.283691	-1.38137
1.28418	-3.12373
1.284668	-3.7987
1.285156	-3.17324
1.285645	-1.46801
1.286133	0.730395
1.286621	2.66988
1.287109	3.67889
1.287598	3.40637
1.288086	1.95351
1.288574	-0.181311
1.289062	-2.26772
1.289551	-3.58536
1.290039	-3.67464
1.290527	-2.50882
1.291016	-0.493638
1.291504	1.68261
1.291992	3.27092
1.29248	3.71972
1.292969	2.87572
1.293457	1.0334
1.293945	-1.17485
1.294434	-2.99343
1.294922	-3.78997
1.29541	-3.28853
1.295898	-1.66791
1.296387	0.514898
1.296875	2.51334
1.297363	3.63434
1.297852	3.49085
1.29834	2.13532
1.298828	0.0375324
1.299316	-2.08706
1.299805	-3.50585
1.300293	-3.72423
1.300781	-2.66913
1.30127	-0.708834
1.301758	1.48457
1.302246	3.15988
1.302734	3.73367
1.303223	3.00946
1.303711	1.24152
1.304199	-0.964049
1.304687	-2.85298
1.305176	-3.76887
1.305664	-3.39295
1.306152	-1.86191
1.306641	0.297876
1.307129	2.34642
1.307617	3.57722
1.308105	3.56214
1.308594	2.31052
1.309082	0.256072
1.30957	-1.89922
1.310059	-3.41524
1.310547	-3.76139
1.311035	-2.821
1.311523	-0.923289
1.312012	1.28181
1.3125	3.03748
1.312988	3.73489
1.313477	3.13328
1.313965	1.44519
1.314453	-0.750827
1.314941	-2.70169
1.31543	-3.73312
1.315918	-3.48596
1.316406	-2.04947
1.316895	0.0792268
1.317383	2.17259
1.317871	3.50646
1.318359	3.62191
1.318848	2.47772
1.319336	0.473457
1.319824	-1.7068
1.320312	-3.31252
1.320801	-3.78556
1.321289	-2.96333
1.321777	-1.1337
1.322266	1.07394
1.322754	2.90488
1.323242	3.72337
1.32373	3.24604
1.324219	1.6429
1.324707	-0.534941
1.325195	-2.54316
1.325684	-3.68695
1.326172	-3.56703
1.32666	-2.23067
1.327148	-0.139743
1.327637	1.99093
1.328125	3.42671
1.328613	3.66872
1.329102	2.63642
1.32959	0.689607
1.330078	-1.50739
1.330566	-3.19921
1.331055	-3.79716
1.331543	-3.09514
1.332031	-1.34128
1.33252	0.863591
1.333008	2.76283
1.333496	3.69943
1.333984	3.34832
1.334473	1.83659
1.334961	-0.316877
1.335449	-2.3754
1.335937	-3.62731
1.336426	-3.63674
1.336914	-2.40432
1.337402	-0.358074
1.337891	1.80273
1.338379	3.33372
1.338867	3.70365
1.339355	2.78615
1.339844	0.902426
1.340332	-1.30345
1.34082	-3.07564
1.341309	-3.79658
1.341797	-3.21768
1.342285	-1.54352
1.342773	0.647901
1.343262	2.61101
1.34375	3.66294
1.344238	3.43902
1.344727	2.02263
1.345215	-0.0985754
1.345703	-2.19994
1.346191	-3.55622
1.34668	-3.69407
1.347168	-2.57006
1.347656	-0.574943
1.348145	1.60831
1.348633	3.22978
1.349121	3.72596
1.349609	2.92679
1.350098	1.11262
1.350586	-1.09572
1.351074	-2.94006
1.351562	-3.78264
1.352051	-3.32908
1.352539	-1.74148
1.353027	0.432872
1.353516	2.45062
1.354004	3.61402
1.354492	3.51877
1.35498	2.20214
1.355469	0.120141
1.355957	-2.0167
1.356445	-3.4733
1.356934	-3.7399
1.357422	-2.72779
1.35791	-0.790519
1.358398	1.40822
1.358887	3.11492
1.359375	3.73433
1.359863	3.05653
1.360352	1.31902
1.36084	-0.883904
1.361328	-2.79688
1.361816	-3.75667
1.362305	-3.42936
1.362793	-1.93342
1.363281	0.215121
1.36377	2.28161
1.364258	3.55269
1.364746	3.58601
1.365234	2.37475
1.365723	0.338354
1.366211	-1.82767
1.366699	-3.37777
1.367187	-3.77179
1.367676	-2.8763
1.368164	-1.00396
1.368652	1.20409
1.369141	2.98888
1.369629	3.73247
1.370117	3.17737
1.370605	1.5204
1.371094	-0.669626
1.371582	-2.6435
1.37207	-3.71848
1.372559	-3.51888
1.373047	-2.11911
1.373535	-0.00409309
1.374023	2.10472
1.374512	3.47897
1.375	3.64116
1.375488	2.53895
1.375977	0.554676
1.376465	-1.63264
1.376953	-3.2716
1.377441	-3.79238
1.37793	-3.0146
1.378418	-1.21335
1.378906	0.994695
1.379395	2.8531
1.379883	3.71652
1.380371	3.28657
1.380859	1.71686
1.381348	-0.452571
1.381836	-2.48128
1.382324	-3.66615
1.382812	-3.59534
1.383301	-2.2975
1.383789	-0.222161
1.384277	1.92078
1.384766	3.39347
1.385254	3.68406
1.385742	2.69462
1.38623	0.77023
1.386719	-1.43118
1.387207	-3.15386
1.387695	-3.79923
1.388184	-3.14318
1.388672	-1.41818
1.38916	0.782372
1.389648	2.70668
1.390137	3.687
1.390625	3.38473
1.391113	1.90744
1.391602	-0.234412
1.39209	-2.31036
1.392578	-3.60197
1.393066	-3.65996
1.393555	-2.46846
1.394043	-0.440492
1.394531	1.72978
1.39502	3.29611
1.395508	3.71359
1.395996	2.84092
1.396484	0.982286
1.396973	-1.22579
1.397461	-3.02603
1.397949	-3.7931
1.398437	-3.26098
1.398926	-1.61931
1.399414	0.567847
1.399902	2.55173
1.400391	3.64625
1.400879	3.47105
1.401367	2.09141
1.401855	-0.015798
1.402344	-2.13176
1.402832	-3.52605
1.40332	-3.71302
1.403809	-2.63109
1.404297	-0.656774
1.404785	1.53287
1.405273	3.18749
1.405762	3.73117
1.40625	2.97703
1.406738	1.1905
1.407227	-1.01616
1.407715	-2.88756
1.408203	-3.77482
1.408691	-3.36835
1.40918	-1.81509
1.409668	0.349499
1.410156	2.38767
1.410645	3.59209
1.411133	3.54563
1.411621	2.2683
1.412109	0.202488
1.412598	-1.94613
1.413086	-3.43804
1.413574	-3.75318
1.414062	-2.78486
1.414551	-0.871247
1.415039	1.33145
1.415527	3.06833
1.416016	3.73575
1.416504	3.10372
1.416992	1.39581
1.41748	-0.803176
1.417969	-2.74022
1.418457	-3.7429
1.418945	-3.46421
1.419434	-2.00422
1.419922	0.132565
1.42041	2.21521
1.420898	3.5258
1.421387	3.608
1.421875	2.43769
1.422363	0.419507
1.422852	-1.75422
1.42334	-3.33938
1.423828	-3.78125
1.424316	-2.92942
1.424805	-1.08298
1.425293	1.12511
1.425781	2.9383
1.42627	3.72798
1.426758	3.21953
1.427246	1.59526
1.427734	-0.587511
1.428223	-2.5828
1.428711	-3.69952
1.429199	-3.54862
1.429687	-2.1869
1.430176	-0.0860053
1.430664	2.03566
1.431152	3.44788
1.431641	3.65848
1.432129	2.59886
1.432617	0.636791
1.433105	-1.55656
1.433594	-3.228
1.434082	-3.79566
1.43457	-3.06392
1.435059	-1.29112
1.435547	0.915156
1.436035	2.79856
1.436523	3.70677
1.437012	3.32428
1.4375	1.78924
1.437988	-0.370923
1.438477	-2.41669
1.438965	-3.64351
1.439453	-3.62131
1.439941	-2.36319
1.44043	-0.305132
1.440918	1.84924
1.441406	3.3577
1.441895	3.69637
1.442383	2.75069
1.442871	0.849562
1.443359	-1.35403
1.443848	-3.10668
1.444336	-3.79829
1.444824	-3.18885
1.445312	-1.49493
1.445801	0.701546
1.446289	2.64928
1.446777	3.67339
1.447266	3.41846
1.447754	1.97824
1.448242	-0.151772
1.44873	-2.24366
1.449219	-3.57446
1.449707	-3.6814
1.450195	-2.53044
1.450684	-0.52241
1.451172	1.65747
1.45166	3.25645
1.452148	3.72188
1.452637	2.89348
1.453125	1.0619
1.453613	-1.14723
1.454102	-2.97442
1.45459	-3.78749
1.455078	-3.30351
1.455566	-1.69401
1.456055	0.485814
1.456543	2.49037
1.457031	3.62683
1.45752	3.50069
1.458008	2.15919
1.458496	0.0668489
1.458984	-2.06266
1.459473	-3.4941
1.459961	-3.72991
1.460449	-2.69043
1.460937	-0.738421
1.461426	1.45768
1.461914	3.14395
1.462402	3.73437
1.462891	3.02641
1.463379	1.26893
1.463867	-0.93564
1.464355	-2.83281
1.464844	-3.76402
1.465332	-3.40554
1.46582	-1.88729
1.466309	0.268448
1.466797	2.32349
1.467285	3.56896
1.467773	3.57032
1.468262	2.33359
1.46875	0.285355
1.469238	-1.87433
1.469727	-3.40217
1.470215	-3.76544
1.470703	-2.84105
1.471191	-0.952087
1.47168	1.25415
1.472168	3.0204
1.472656	3.73414
1.473145	3.14927
1.473633	1.47197
1.474121	-0.722049
1.474609	-2.68178
1.475098	-3.72858
1.475586	-3.49774
1.476074	-2.07475
1.476562	0.0496198
1.477051	2.14854
1.477539	3.49783
1.478027	3.62905
1.478516	2.49957
1.479004	0.502633
1.479492	-1.68024
1.47998	-3.29835
1.480469	-3.78813
1.480957	-2.98167
1.481445	-1.16188
1.481934	1.04573
1.482422	2.88695
1.48291	3.72137
1.483398	3.26112
1.483887	1.66965
1.484375	-0.50466
1.484863	-2.52064
1.485352	-3.67987
1.48584	-3.57762
1.486328	-2.25476
1.486816	-0.169137
1.487305	1.96562
1.487793	3.41517
1.488281	3.6744
1.48877	2.65751
1.489258	0.717778
1.489746	-1.4805
1.490234	-3.18325
1.490723	-3.79834
1.491211	-3.11298
1.491699	-1.36895
1.492187	0.834405
1.492676	2.74338
1.493164	3.69621
1.493652	3.36156
1.494141	1.86193
1.494629	-0.287829
1.495117	-2.35181
1.495605	-3.61825
1.496094	-3.64578
1.496582	-2.42752
1.49707	-0.387689
1.497559	1.77695
1.498047	3.32082
1.498535	3.70733
1.499023	2.80639
1.499512	0.931245
1.5	-1.27539
1.500488	-3.05784
1.500977	-3.795
1.501465	-3.23288
1.501953	-1.57113
1.502441	0.620237
1.50293	2.58965
1.503418	3.65718
1.503906	3.45097
1.504395	2.04748
1.504883	-0.0688714
1.505371	-2.17559
1.505859	-3.54532
1.506348	-3.70135
1.506836	-2.59257
1.507324	-0.604737
1.507812	1.58126
1.508301	3.2148
1.508789	3.72751
1.509277	2.94534
1.509766	1.1412
1.510254	-1.06717
1.510742	-2.92196
1.51123	-3.78017
1.511719	-3.34361
1.512207	-1.76837
1.512695	0.403471
1.513184	2.42794
1.513672	3.60654
1.51416	3.52888
1.514648	2.22643
1.515137	0.15031
1.515625	-1.99132
1.516113	-3.46025
1.516602	-3.74448
1.51709	-2.74836
1.517578	-0.819654
1.518066	1.38118
1.518555	3.09809
1.519043	3.73561
1.519531	3.07436
1.52002	1.34668
1.520508	-0.854614
1.520996	-2.77637
1.521484	-3.75181
1.521973	-3.44248
1.522461	-1.95945
1.522949	0.184784
1.523437	2.25818
1.523926	3.54298
1.524414	3.59411
1.524902	2.39764
1.525391	0.368033
1.525879	-1.80123
1.526367	-3.36369
1.526855	-3.77549
1.527344	-2.8955
1.527832	-1.03236
1.52832	1.17528
1.528809	2.97073
1.529297	3.73075
1.529785	3.19283
1.530273	1.54738
1.530762	-0.63961
1.53125	-2.62146
1.531738	-3.71147
1.532227	-3.52948
1.532715	-2.14352
1.533203	-0.0335628
1.533691	2.08008
1.53418	3.46783
1.534668	3.64659
1.535156	2.56094
1.535645	0.584868
1.536133	-1.60472
1.536621	-3.25606
1.537109	-3.7933
1.537598	-3.03295
1.538086	-1.24133
1.538574	0.965484
1.539062	2.83273
1.539551	3.7132
1.540039	3.2997
1.540527	1.74327
1.541016	-0.423002
1.541504	-2.45797
1.541992	-3.65809
1.54248	-3.60531
1.542969	-2.32169
1.543457	-0.252179
1.543945	1.89474
1.544434	3.38073
1.544922	3.68858
1.54541	2.71463
1.545898	0.799447
1.546387	-1.40308
1.546875	-3.13666
1.547363	-3.79919
1.547852	-3.16011
1.54834	-1.44624
1.548828	0.753291
1.549316	2.6863
1.549805	3.68278
1.550293	3.39724
1.550781	1.93356
1.55127	-0.203473
1.551758	-2.28607
1.552246	-3.59247
1.552734	-3.66831
1.553223	-2.4914
1.553711	-0.470185
1.554199	1.70329
1.554687	3.28183
1.555176	3.71663
1.555664	2.85965
1.556152	1.01139
1.556641	-1.19745
1.557129	-3.00794
1.557617	-3.79144
1.558105	-3.27684
1.558594	-1.64673
1.559082	0.53783
1.55957	2.53022
1.560059	3.63932
1.560547	3.48218
1.561035	2.11654
1.561523	0.0142941
1.562012	-2.10663
1.5625	-3.51473
1.562988	-3.71923
1.563477	-2.65295
1.563965	-0.686801
1.564453	1.50604
1.564941	3.17183
1.56543	3.7327
1.565918	2.99583
1.566406	1.21954
1.566895	-0.986439
1.567383	-2.86803
1.567871	-3.77004
1.568359	-3.38231
1.568848	-1.84144
1.569336	0.320506
1.569824	2.36447
1.570312	3.58353
1.570801	3.5549
1.571289	2.29258
1.571777	0.233131
1.572266	-1.92033
1.572754	-3.42528
1.573242	-3.75807
1.57373	-2.80571
1.574219	-0.900976
1.574707	1.30322
1.575195	3.0507
1.575684	3.73539
1.576172	3.11948
1.57666	1.42314
1.577148	-0.773292
1.577637	-2.71866
1.578125	-3.73789
1.578613	-3.47683
1.579102	-2.02995
1.57959	0.102222
1.580078	2.19135
1.580566	3.51582
1.581055	3.61608
1.581543	2.46058
1.582031	0.450831
1.58252	-1.72695
1.583008	-3.32404
1.583496	-3.78347
1.583984	-2.94869
1.584473	-1.11181
1.584961	1.09648
1.585449	2.91964
1.585937	3.72517
1.586426	3.23514
1.586914	1.62203
1.587402	-0.557648
1.587891	-2.55918
1.588379	-3.69246
1.588867	-3.55928
1.589355	-2.21215
1.589844	-0.11719
1.590332	2.00971
1.59082	3.43567
1.591309	3.66431
1.591797	2.6201
1.592285	0.66653
1.592773	-1.52942
1.593262	-3.21223
1.59375	-3.79658
1.594238	-3.0823
1.594727	-1.31964
1.595215	0.885304
1.595703	2.77826
1.596191	3.70274
1.59668	3.33841
1.597168	1.81594
1.597656	-0.339721
1.598145	-2.39336
1.598633	-3.63463
1.599121	-3.62997
1.599609	-2.38633
1.600098	-0.334918
1.600586	1.82267
1.601074	3.34451
1.601562	3.7008
1.602051	2.77096
1.602539	0.880321
1.603027	-1.32521
1.603516	-3.08847
1.604004	-3.7968
1.604492	-3.20513
1.60498	-1.52293
1.605469	0.671734
1.605957	2.62737
1.606445	3.66719
1.606934	3.43078
1.607422	2.0036
1.60791	-0.121593
1.608398	-2.21876
1.608887	-3.564
1.609375	-3.68941
1.609863	-2.55365
1.610352	-0.552514
1.61084	1.62866
1.611328	3.24114
1.611816	3.72424
1.612305	2.91272
1.612793	1.0909
1.613281	-1.11691
1.61377	-2.95531
1.614258	-3.78505
1.614746	-3.3178
1.615234	-1.72058
1.615723	0.45551
1.616211	2.4677
1.616699	3.6198
1.617187	3.51121
1.617676	2.18445
1.618164	0.0978269
1.618652	-2.03654
1.619141	-3.48198
1.619629	-3.73549
1.620117	-2.71183
1.620605	-0.768359
1.621094	1.42941
1.621582	3.12718
1.62207	3.73503
1.622559	3.04425
1.623047	1.29751
1.623535	-0.905879
1.624023	-2.81232
1.624512	-3.76008
1.625	-3.41974
1.625488	-1.91431
1.625977	0.238362
1.626465	2.30044
1.626953	3.55916
1.627441	3.57992
1.62793	2.35708
1.628418	0.315736
1.628906	-1.84743
1.629395	-3.38818
1.629883	-3.76922
1.630371	-2.86119
1.630859	-0.981312
1.631348	1.22514
1.631836	3.00254
1.632324	3.73372
1.632812	3.16562
1.633301	1.50007
1.633789	-0.691372
1.634277	-2.66003
1.634766	-3.72308
1.635254	-3.50963
1.635742	-2.10017
1.63623	0.0189499
1.636719	2.12336
1.637207	3.48748
1.637695	3.63616
1.638184	2.5224
1.638672	0.533224
1.63916	-1.65258
1.639648	-3.28302
1.640137	-3.79094
1.640625	-3.00133
1.641113	-1.19186
1.641602	1.01663
1.64209	2.867
1.642578	3.71882
1.643066	3.27709
1.643555	1.69674
1.644043	-0.474944
1.644531	-2.49814
1.64502	-3.67213
1.645508	-3.58778
1.645996	-2.27928
1.646484	-0.199918
1.646973	1.94005
1.647461	3.40292
1.647949	3.68033
1.648437	2.679
1.648926	0.7484
1.649414	-1.45167
1.649902	-3.16631
1.650391	-3.79884
1.650879	-3.13019
1.651367	-1.39697
1.651855	0.804264
1.652344	2.72235
1.652832	3.69113
1.65332	3.37504
1.653809	1.88822
1.654297	-0.257019
1.654785	-2.32809
1.655273	-3.60925
1.655762	-3.65441
1.65625	-2.45156
1.656738	-0.418227
1.657227	1.74958
1.657715	3.30643
1.658203	3.71112
1.658691	2.82609
1.65918	0.960566
1.659668	-1.24706
1.660156	-3.03923
1.660645	-3.79426
1.661133	-3.24973
1.661621	-1.59913
1.662109	0.590049
1.662598	2.56774
1.663086	3.65075
1.663574	3.46316
1.664062	2.07335
1.664551	-0.038041
1.665039	-2.15032
1.665527	-3.53445
1.666016	-3.70793
1.666504	-2.61454
1.666992	-0.634735
1.66748	1.55355
1.667969	3.19967
1.668457	3.72975
1.668945	2.96372
1.669434	1.16999
1.669922	-1.03733
1.67041	-2.90207
1.670898	-3.77683
1.671387	-3.35811
1.671875	-1.79523
1.672363	0.372799
1.672852	2.40443
1.67334	3.59829
1.673828	3.53856
1.674316	2.25074
1.674805	0.180319
1.675293	-1.96541
1.675781	-3.44747
1.67627	-3.74842
1.676758	-2.76942
1.677246	-0.85
1.677734	1.35224
1.678223	3.08067
1.678711	3.73586
1.679199	3.09134
1.679687	1.37523
1.680176	-0.82445
1.680664	-2.75492
1.681152	-3.74684
1.681641	-3.45466
1.682129	-1.9848
1.682617	0.154604
1.683105	2.23324
1.683594	3.5332
1.684082	3.60258
1.68457	2.42129
1.685059	0.39879
1.685547	-1.77381
1.686035	-3.349
1.686523	-3.77863
1.687012	-2.91496
1.6875	-1.06204
1.687988	1.14649
1.688477	2.95249
1.688965	3.72846
1.689453	3.20854
1.689941	1.57519
1.69043	-0.609596
1.690918	-2.59908
1.691406	-3.70451
1.691895	-3.54073
1.692383	-2.16955
1.692871	-0.0635212
1.693359	2.05456
1.693848	3.45599
1.694336	3.65415
1.694824	2.5829
1.695312	0.615
1.695801	-1.57682
1.696289	-3.23957
1.696777	-3.79543
1.697266	-3.05112
1.697754	-1.27044
1.698242	0.936632
1.69873	2.81365
1.699219	3.7097
1.699707	3.31491
1.700195	1.77058
1.700684	-0.391996
1.701172	-2.43372
1.70166	-3.64936
1.702148	-3.61469
1.702637	-2.34533
1.703125	-0.283066
1.703613	1.86848
1.704102	3.36726
1.70459	3.69345
1.705078	2.73561
1.705566	0.828851
1.706055	-1.37438
1.706543	-3.11973
1.707031	-3.79833
1.70752	-3.17726
1.708008	-1.47509
1.708496	0.72295
1.708984	2.66453
1.709473	3.67655
1.709961	3.40945
1.710449	1.95944
1.710937	-0.173967
1.711426	-2.26142
1.711914	-3.58228
1.712402	-3.67637
1.712891	-2.51433
1.713379	-0.500566
1.713867	1.67693
1.714355	3.26733
1.714844	3.72027
1.715332	2.88046
1.71582	1.04093
1.716309	-1.16727
1.716797	-2.98848
1.717285	-3.78932
1.717773	-3.2924
1.718262	-1.67464
1.71875	0.507383
1.719238	2.507
1.719727	3.63248
1.720215	3.49338
1.720703	2.14184
1.721191	0.045811
1.72168	-2.0805
1.722168	-3.50336
1.722656	-3.72567
1.723145	-2.67484
1.723633	-0.717094
1.724121	1.47766
1.724609	3.15551
1.725098	3.73367
1.725586	3.01343
1.726074	1.24906
1.726562	-0.956506
1.727051	-2.84791
1.727539	-3.76718
1.728027	-3.39671
1.728516	-1.86825
1.729004	0.290126
1.729492	2.34069
1.72998	3.575
1.730469	3.56438
1.730957	2.31673
1.731445	0.263629
1.731934	-1.89343
1.732422	-3.41152
1.73291	-3.76219
1.733398	-2.82594
1.733887	-0.930602
1.734375	1.27441
1.734863	3.03295
1.735352	3.73498
1.73584	3.13732
1.736328	1.45191
1.736816	-0.742846
1.737305	-2.69671
1.737793	-3.73254
1.738281	-3.48934
1.73877	-2.05617
1.739258	0.0710251
1.739746	2.16597
1.740234	3.50453
1.740723	3.62342
1.741211	2.48337
1.741699	0.481274
1.742187	-1.70002
1.742676	-3.30834
1.743164	-3.78516
